Timestamp,DL_bitrate,UL_bitrate
"2023-01-01, 01:32:42",15.1,5.5
"2023-01-01, 01:32:45",11.2,15.3
"2023-01-01, 01:32:48",30.2,8.1
"2023-01-01, 01:32:51",17.3,18.9
"2023-01-01, 01:32:54",43,10.6
"2023-01-01, 01:32:57",17.9,5.6
"2023-01-01, 01:33:00",10.7,7.8
"2023-01-01, 01:33:03",34.1,12.8
"2023-01-01, 01:33:06",25.7,10.2
"2023-01-01, 01:33:09",21.7,9.9
"2023-01-01, 01:33:12",49.2,15.3
"2023-01-01, 01:33:15",18.9,15.9
"2023-01-01, 01:33:18",15.8,8.9
"2023-01-01, 01:33:21",23.5,16.2
"2023-01-01, 01:33:24",40.2,7.3
"2023-01-01, 01:33:27",48.6,15.2
"2023-01-01, 01:33:30",16.4,18.4
"2023-01-01, 01:33:33",37.9,13.6
"2023-01-01, 01:33:36",41,16.5
"2023-01-01, 01:33:39",14.1,5.6
"2023-01-01, 01:33:42",46.1,8.6
"2023-01-01, 01:33:45",34,7
"2023-01-01, 01:33:48",40.6,9.7
"2023-01-01, 01:33:51",48.7,15.4
"2023-01-01, 01:33:54",13.5,18
"2023-01-01, 01:33:57",36.2,12.6
"2023-01-01, 01:34:00",19.7,11.5
"2023-01-01, 01:34:03",27.7,14.6
"2023-01-01, 01:34:06",17.9,18.8
"2023-01-01, 01:34:09",29.1,19.7
"2023-01-01, 01:34:12",18.5,12.9
"2023-01-01, 01:34:15",27,19.5
"2023-01-01, 01:34:18",17.7,13.7
"2023-01-01, 01:34:21",20.6,8.5
"2023-01-01, 01:34:24",40.1,15.2
"2023-01-01, 01:34:27",16.4,6.6
"2023-01-01, 01:34:30",33.6,8.7
"2023-01-01, 01:34:33",10,16.9
"2023-01-01, 01:34:36",27.3,5.1
"2023-01-01, 01:34:39",41.3,5.6
"2023-01-01, 01:34:42",39,11.2
"2023-01-01, 01:34:45",14.2,8.5
"2023-01-01, 01:34:48",45.6,7.3
"2023-01-01, 01:34:51",44.4,10.1
"2023-01-01, 01:34:54",26.3,17.2
"2023-01-01, 01:34:57",14.5,8.5
"2023-01-01, 01:35:00",20.4,6.8
"2023-01-01, 01:35:03",26,8.1
"2023-01-01, 01:35:06",34.9,14
"2023-01-01, 01:35:09",45.7,15.8
"2023-01-01, 01:35:12",36.7,18.5
"2023-01-01, 01:35:15",44.4,6.6
"2023-01-01, 01:35:18",34.1,6.7
"2023-01-01, 01:35:21",14.3,10.6
"2023-01-01, 01:35:24",37.5,8.9
"2023-01-01, 01:35:27",29.4,13.6
"2023-01-01, 01:35:30",29.1,7.1
"2023-01-01, 01:35:33",21.2,12.1
"2023-01-01, 01:35:36",27.7,8.4
"2023-01-01, 01:35:39",16.1,5.9
"2023-01-01, 01:35:42",12.8,12.9
"2023-01-01, 01:35:45",12.3,5.4
"2023-01-01, 01:35:48",10,19.9
"2023-01-01, 01:35:51",48.7,8.5
"2023-01-01, 01:35:54",33.1,7
"2023-01-01, 01:35:57",47.7,16.9
"2023-01-01, 01:36:00",31.8,9
"2023-01-01, 01:36:03",20.9,8.9
"2023-01-01, 01:36:06",22.4,14.7
"2023-01-01, 01:36:09",34.9,11.4
"2023-01-01, 01:36:12",42.2,18.1
"2023-01-01, 01:36:15",43.1,5.2
"2023-01-01, 01:36:18",46.1,11
"2023-01-01, 01:36:21",35.1,13.4
"2023-01-01, 01:36:24",17.3,13.9
"2023-01-01, 01:36:27",19.6,10
"2023-01-01, 01:36:30",47.3,17.9
"2023-01-01, 01:36:33",49,5.9
"2023-01-01, 01:36:36",27.2,13.7
"2023-01-01, 01:36:39",30.5,8
"2023-01-01, 01:36:42",35.2,15.3
"2023-01-01, 01:36:45",43.4,8.5
"2023-01-01, 01:36:48",22,13.5
"2023-01-01, 01:36:51",32,8.2
"2023-01-01, 01:36:54",20.2,16.4
"2023-01-01, 01:36:57",31,15.7
"2023-01-01, 01:37:00",21.1,6.6
"2023-01-01, 01:37:03",26.6,17.4
"2023-01-01, 01:37:06",20.8,8.7
"2023-01-01, 01:37:09",47.2,15.6
"2023-01-01, 01:37:12",29.5,11
"2023-01-01, 01:37:15",38,14.5
"2023-01-01, 01:37:18",27.4,15.5
"2023-01-01, 01:37:21",39.9,9.9
"2023-01-01, 01:37:24",44.1,5.9
"2023-01-01, 01:37:27",23.1,12.5
"2023-01-01, 01:37:30",34.7,16.3
"2023-01-01, 01:37:33",16.2,10.4
"2023-01-01, 01:37:36",47,12.8
"2023-01-01, 01:37:39",10,14.3
"2023-01-01, 01:37:42",27.3,9.3
"2023-01-01, 01:37:45",45.1,17
"2023-01-01, 01:37:48",43,16.7
"2023-01-01, 01:37:51",30.1,5.2
"2023-01-01, 01:37:54",10.3,10.3
"2023-01-01, 01:37:57",21.1,16.1
"2023-01-01, 01:38:00",35.2,13.5
"2023-01-01, 01:38:03",40.3,19.7
"2023-01-01, 01:38:06",30.7,7.6
"2023-01-01, 01:38:09",20.4,13.6
"2023-01-01, 01:38:12",23.9,10.4
"2023-01-01, 01:38:15",28.1,15.3
"2023-01-01, 01:38:18",34.5,9.1
"2023-01-01, 01:38:21",44.2,5.4
"2023-01-01, 01:38:24",44.7,12.7
"2023-01-01, 01:38:27",28.2,15.3
"2023-01-01, 01:38:30",21.6,5.5
"2023-01-01, 01:38:33",22.9,10.9
"2023-01-01, 01:38:36",10.4,6.9
"2023-01-01, 01:38:39",48.6,11.3
"2023-01-01, 01:38:42",15.8,6.7
"2023-01-01, 01:38:45",46.5,15
"2023-01-01, 01:38:48",22.1,13.4
"2023-01-01, 01:38:51",22.3,8.5
"2023-01-01, 01:38:54",13.6,10.1
"2023-01-01, 01:38:57",39.6,17.9
"2023-01-01, 01:39:00",45.8,19.8
"2023-01-01, 01:39:03",17,11.2
"2023-01-01, 01:39:06",26,8
"2023-01-01, 01:39:09",45,7.1
"2023-01-01, 01:39:12",39.2,11.7
"2023-01-01, 01:39:15",20.4,13.1
"2023-01-01, 01:39:18",35.4,17.8
"2023-01-01, 01:39:21",20.9,12.7
"2023-01-01, 01:39:24",22,15.6
"2023-01-01, 01:39:27",36.3,16.2
"2023-01-01, 01:39:30",22,5.2
"2023-01-01, 01:39:33",26.8,14.8
"2023-01-01, 01:39:36",42.7,12.8
"2023-01-01, 01:39:39",43.3,13.5
"2023-01-01, 01:39:42",18.5,11.2
"2023-01-01, 01:39:45",41.7,8.6
"2023-01-01, 01:39:48",41.4,10.4
"2023-01-01, 01:39:51",12.2,16.5
"2023-01-01, 01:39:54",27.1,12.7
"2023-01-01, 01:39:57",16.2,9.7
"2023-01-01, 01:40:00",49,6.9
"2023-01-01, 01:40:03",15.1,17.1
"2023-01-01, 01:40:06",23.4,6.6
"2023-01-01, 01:40:09",16,10.8
"2023-01-01, 01:40:12",20.7,6.2
"2023-01-01, 01:40:15",48.4,7.1
"2023-01-01, 01:40:18",17,11.7
"2023-01-01, 01:40:21",33.3,17.6
"2023-01-01, 01:40:24",10.7,18.5
"2023-01-01, 01:40:27",21.9,12.8
"2023-01-01, 01:40:30",18.9,8.5
"2023-01-01, 01:40:33",40.3,11.6
"2023-01-01, 01:40:36",24.6,14.8
"2023-01-01, 01:40:39",32.7,18.1
"2023-01-01, 01:40:42",47.7,7
"2023-01-01, 01:40:45",49.7,11.5
"2023-01-01, 01:40:48",16.9,11.4
"2023-01-01, 01:40:51",19.1,10.3
"2023-01-01, 01:40:54",22.4,14.9
"2023-01-01, 01:40:57",22,11.9
"2023-01-01, 01:41:00",20.9,15.2
"2023-01-01, 01:41:03",38,13.6
"2023-01-01, 01:41:06",37.6,18.3
"2023-01-01, 01:41:09",32.9,17.4
"2023-01-01, 01:41:12",13.8,6.1
"2023-01-01, 01:41:15",31.2,6.9
"2023-01-01, 01:41:18",24.3,15.5
"2023-01-01, 01:41:21",35.1,13.3
"2023-01-01, 01:41:24",39.5,5.5
"2023-01-01, 01:41:27",39.6,11.3
"2023-01-01, 01:41:30",22.7,12
"2023-01-01, 01:41:33",39.6,6
"2023-01-01, 01:41:36",13.3,18.1
"2023-01-01, 01:41:39",47.7,14.5
"2023-01-01, 01:41:42",24.9,5.8
"2023-01-01, 01:41:45",19.2,6.1
"2023-01-01, 01:41:48",23.6,11.5
"2023-01-01, 01:41:51",15.1,5.4
"2023-01-01, 01:41:54",35.4,10.6
"2023-01-01, 01:41:57",26.7,11.9
"2023-01-01, 01:42:00",11.2,13.1
"2023-01-01, 01:42:03",25.8,18
"2023-01-01, 01:42:06",41.9,14.3
"2023-01-01, 01:42:09",15.7,18.2
"2023-01-01, 01:42:12",29.1,10.7
"2023-01-01, 01:42:15",44,11
"2023-01-01, 01:42:18",27.6,6.7
"2023-01-01, 01:42:21",46.7,11
"2023-01-01, 01:42:24",17.9,9
"2023-01-01, 01:42:27",43.6,13.7
"2023-01-01, 01:42:30",37.3,19.5
"2023-01-01, 01:42:33",47.6,16.3
"2023-01-01, 01:42:36",25.9,8.2
"2023-01-01, 01:42:39",10.5,5.7
"2023-01-01, 01:42:42",42.9,8.8
"2023-01-01, 01:42:45",46,18.8
"2023-01-01, 01:42:48",41.6,19
"2023-01-01, 01:42:51",13.6,9.1
"2023-01-01, 01:42:54",28.4,12.8
"2023-01-01, 01:42:57",30.6,10.8
"2023-01-01, 01:43:00",35.7,7.2
"2023-01-01, 01:43:03",28.5,13
"2023-01-01, 01:43:06",47,19.6
"2023-01-01, 01:43:09",27.5,17
"2023-01-01, 01:43:12",36.4,11.7
"2023-01-01, 01:43:15",35.1,13.6
"2023-01-01, 01:43:18",38.7,16.9
"2023-01-01, 01:43:21",43.1,12.9
"2023-01-01, 01:43:24",15.5,8.4
"2023-01-01, 01:43:27",26.3,11
"2023-01-01, 01:43:30",37.9,7.2
"2023-01-01, 01:43:33",36.4,18.6
"2023-01-01, 01:43:36",19.9,17.8
"2023-01-01, 01:43:39",49.1,5.5
"2023-01-01, 01:43:42",33,18.7
"2023-01-01, 01:43:45",31.6,17.7
"2023-01-01, 01:43:48",41,9.2
"2023-01-01, 01:43:51",23,6.6
"2023-01-01, 01:43:54",10.5,9.7
"2023-01-01, 01:43:57",37.3,6.2
"2023-01-01, 01:44:00",15.2,16.3
"2023-01-01, 01:44:03",27.3,5.6
"2023-01-01, 01:44:06",16,18
"2023-01-01, 01:44:09",33.4,12.7
"2023-01-01, 01:44:12",23.1,15.5
"2023-01-01, 01:44:15",44.1,10.6
"2023-01-01, 01:44:18",23.3,18.7
"2023-01-01, 01:44:21",25.7,16
"2023-01-01, 01:44:24",13.1,18.9
"2023-01-01, 01:44:27",45.4,11.2
"2023-01-01, 01:44:30",45.1,11.3
"2023-01-01, 01:44:33",26.5,14.2
"2023-01-01, 01:44:36",12.2,9.9
"2023-01-01, 01:44:39",40.7,13.7
"2023-01-01, 01:44:42",15.4,17.1
"2023-01-01, 01:44:45",41,12.6
"2023-01-01, 01:44:48",31.9,19
"2023-01-01, 01:44:51",35.7,19.1
"2023-01-01, 01:44:54",30,16.2
"2023-01-01, 01:44:57",40.7,19.9
"2023-01-01, 01:45:00",25.4,7.2
"2023-01-01, 01:45:03",48.1,10.2
"2023-01-01, 01:45:06",28.5,17.1
"2023-01-01, 01:45:09",43.9,14.1
"2023-01-01, 01:45:12",32.2,13.9
"2023-01-01, 01:45:15",36.7,17.8
"2023-01-01, 01:45:18",11.9,13.2
"2023-01-01, 01:45:21",38.6,19.4
"2023-01-01, 01:45:24",41.7,11.4
"2023-01-01, 01:45:27",14.7,14.8
"2023-01-01, 01:45:30",27.5,8.9
"2023-01-01, 01:45:33",14.2,13.3
"2023-01-01, 01:45:36",29.3,17.6
"2023-01-01, 01:45:39",42,6.9
"2023-01-01, 01:45:42",40.5,18.3
"2023-01-01, 01:45:45",32.3,11.1
"2023-01-01, 01:45:48",43.8,7.2
"2023-01-01, 01:45:51",30.6,8.2
"2023-01-01, 01:45:54",34.8,18.1
"2023-01-01, 01:45:57",20.3,16.5
"2023-01-01, 01:46:00",21.7,5.1
"2023-01-01, 01:46:03",22.4,6.7
"2023-01-01, 01:46:06",48.5,11.9
"2023-01-01, 01:46:09",26.3,17.7
"2023-01-01, 01:46:12",21.6,10.8
"2023-01-01, 01:46:15",31.8,6
"2023-01-01, 01:46:18",21.3,7.3
"2023-01-01, 01:46:21",15.8,11.3
"2023-01-01, 01:46:24",49,16.5
"2023-01-01, 01:46:27",49.7,16.3
"2023-01-01, 01:46:30",18.6,5.5
"2023-01-01, 01:46:33",32.7,12.7
"2023-01-01, 01:46:36",14.7,9.3
"2023-01-01, 01:46:39",10.2,13.8
"2023-01-01, 01:46:42",17.5,18.3
"2023-01-01, 01:46:45",46.6,11.6
"2023-01-01, 01:46:48",14.8,11.3
"2023-01-01, 01:46:51",22.6,10.9
"2023-01-01, 01:46:54",19,12.2
"2023-01-01, 01:46:57",27.8,7.3
"2023-01-01, 01:47:00",30,9.4
"2023-01-01, 01:47:03",40.6,10
"2023-01-01, 01:47:06",15.1,12.3
"2023-01-01, 01:47:09",15.7,16.9
"2023-01-01, 01:47:12",32.7,6.4
"2023-01-01, 01:47:15",34,15.3
"2023-01-01, 01:47:18",30.8,14.1
"2023-01-01, 01:47:21",49.9,12.8
"2023-01-01, 01:47:24",48.7,14.6
"2023-01-01, 01:47:27",46.8,8.7
"2023-01-01, 01:47:30",15.1,5.3
"2023-01-01, 01:47:33",44.7,7.8
"2023-01-01, 01:47:36",37.4,19.8
"2023-01-01, 01:47:39",48.5,15.1
"2023-01-01, 01:47:42",13.5,10.3
"2023-01-01, 01:47:45",35.7,9.1
"2023-01-01, 01:47:48",48.4,7.6
"2023-01-01, 01:47:51",43.3,10.2
"2023-01-01, 01:47:54",49.1,13.5
"2023-01-01, 01:47:57",48.3,7.6
"2023-01-01, 01:48:00",41,11.9
"2023-01-01, 01:48:03",29,5.4
"2023-01-01, 01:48:06",46.4,6.9
"2023-01-01, 01:48:09",36.3,11.4
"2023-01-01, 01:48:12",13.6,16.4
"2023-01-01, 01:48:15",38.9,5.5
"2023-01-01, 01:48:18",37.7,18.3
"2023-01-01, 01:48:21",48.8,9.4
"2023-01-01, 01:48:24",30.3,11.4
"2023-01-01, 01:48:27",10.1,13.5
"2023-01-01, 01:48:30",38.3,7
"2023-01-01, 01:48:33",41.7,7.3
"2023-01-01, 01:48:36",41.9,19.1
"2023-01-01, 01:48:39",38.8,11.4
"2023-01-01, 01:48:42",44.5,13.5
"2023-01-01, 01:48:45",40,7.9
"2023-01-01, 01:48:48",24.2,7.6
"2023-01-01, 01:48:51",47.7,7.9
"2023-01-01, 01:48:54",16,9.8
"2023-01-01, 01:48:57",26.4,19.1
"2023-01-01, 01:49:00",11.5,11.3
"2023-01-01, 01:49:03",22.6,19.6
"2023-01-01, 01:49:06",11.4,18.3
"2023-01-01, 01:49:09",27.1,17.8
"2023-01-01, 01:49:12",32.6,18.4
"2023-01-01, 01:49:15",16.8,19.2
"2023-01-01, 01:49:18",47.9,17.9
"2023-01-01, 01:49:21",41.9,12.9
"2023-01-01, 01:49:24",39.4,10.7
"2023-01-01, 01:49:27",38.8,13.1
"2023-01-01, 01:49:30",27.9,13.6
"2023-01-01, 01:49:33",12.8,8.4
"2023-01-01, 01:49:36",31.8,12
"2023-01-01, 01:49:39",23.5,6.1
"2023-01-01, 01:49:42",32.1,19.8
"2023-01-01, 01:49:45",36.8,17.9
"2023-01-01, 01:49:48",41,6.4
"2023-01-01, 01:49:51",44.8,9.1
"2023-01-01, 01:49:54",34.2,10.1
"2023-01-01, 01:49:57",38.3,5
"2023-01-01, 01:50:00",24.4,18.3
"2023-01-01, 01:50:03",43.2,8
"2023-01-01, 01:50:06",15.5,9.4
"2023-01-01, 01:50:09",44.2,16.4
"2023-01-01, 01:50:12",42.2,7.7
"2023-01-01, 01:50:15",46.6,10.4
"2023-01-01, 01:50:18",27.1,17
"2023-01-01, 01:50:21",33,18.6
"2023-01-01, 01:50:24",32.6,15.1
"2023-01-01, 01:50:27",10.1,15.9
"2023-01-01, 01:50:30",35.8,9.7
"2023-01-01, 01:50:33",46.9,9.8
"2023-01-01, 01:50:36",20.9,11.4
"2023-01-01, 01:50:39",20.5,19.7
"2023-01-01, 01:50:42",17,7.1
"2023-01-01, 01:50:45",10.5,7.3
"2023-01-01, 01:50:48",43.6,9.6
"2023-01-01, 01:50:51",46.5,9.8
"2023-01-01, 01:50:54",33.6,9
"2023-01-01, 01:50:57",29.8,9
"2023-01-01, 01:51:00",41.7,11.3
"2023-01-01, 01:51:03",36.4,17.3
"2023-01-01, 01:51:06",45.7,6
"2023-01-01, 01:51:09",49.8,9.6
"2023-01-01, 01:51:12",20.4,5.6
"2023-01-01, 01:51:15",18.2,7.4
"2023-01-01, 01:51:18",23.9,15.3
"2023-01-01, 01:51:21",12.3,12.4
"2023-01-01, 01:51:24",10.2,12.5
"2023-01-01, 01:51:27",41.2,15.7
"2023-01-01, 01:51:30",44.9,13.9
"2023-01-01, 01:51:33",22.3,13.7
"2023-01-01, 01:51:36",24.9,15.9
"2023-01-01, 01:51:39",38.2,15
"2023-01-01, 01:51:42",11.2,5.2
"2023-01-01, 01:51:45",37.9,19.2
"2023-01-01, 01:51:48",18.4,12.7
"2023-01-01, 01:51:51",45.2,13.5
"2023-01-01, 01:51:54",11.4,8.1
"2023-01-01, 01:51:57",25.3,16
"2023-01-01, 01:52:00",33.8,8.7
"2023-01-01, 01:52:03",39.1,11.2
"2023-01-01, 01:52:06",47.9,19.3
"2023-01-01, 01:52:09",46.1,16.1
"2023-01-01, 01:52:12",25.7,14
"2023-01-01, 01:52:15",19.4,8.8
"2023-01-01, 01:52:18",28.7,17.6
"2023-01-01, 01:52:21",28.8,17.2
"2023-01-01, 01:52:24",21.9,8.3
"2023-01-01, 01:52:27",36.4,11.4
"2023-01-01, 01:52:30",24,11.5
"2023-01-01, 01:52:33",42.3,19.3
"2023-01-01, 01:52:36",19.4,9.6
"2023-01-01, 01:52:39",14,11.2
"2023-01-01, 01:52:42",28.3,12.2
"2023-01-01, 01:52:45",14,18.2
"2023-01-01, 01:52:48",23.2,7.2
"2023-01-01, 01:52:51",22.5,19
"2023-01-01, 01:52:54",27,5.2
"2023-01-01, 01:52:57",34.6,16.3
"2023-01-01, 01:53:00",48.2,7.9
"2023-01-01, 01:53:03",13.9,14.7
"2023-01-01, 01:53:06",42,14.6
"2023-01-01, 01:53:09",15.9,17.1
"2023-01-01, 01:53:12",40.3,17.8
"2023-01-01, 01:53:15",27.7,9.7
"2023-01-01, 01:53:18",15.7,12
"2023-01-01, 01:53:21",25.1,12.7
"2023-01-01, 01:53:24",21.9,7.5
"2023-01-01, 01:53:27",46,13.9
"2023-01-01, 01:53:30",38,7.7
"2023-01-01, 01:53:33",15.8,5.9
"2023-01-01, 01:53:36",36.7,10.3
"2023-01-01, 01:53:39",20.5,15.7
"2023-01-01, 01:53:42",42,12.7
"2023-01-01, 01:53:45",34.6,14.9
"2023-01-01, 01:53:48",12.5,17.6
"2023-01-01, 01:53:51",32.5,14.1
"2023-01-01, 01:53:54",33.7,11.7
"2023-01-01, 01:53:57",47.2,5.3
"2023-01-01, 01:54:00",42.2,17.6
"2023-01-01, 01:54:03",25.1,8.7
"2023-01-01, 01:54:06",10.5,10.8
"2023-01-01, 01:54:09",48.6,10.8
"2023-01-01, 01:54:12",28.9,18.1
"2023-01-01, 01:54:15",19.9,8.4
"2023-01-01, 01:54:18",34.2,5.1
"2023-01-01, 01:54:21",48.6,18.1
"2023-01-01, 01:54:24",19.7,6
"2023-01-01, 01:54:27",29,7.9
"2023-01-01, 01:54:30",18.3,15.8
"2023-01-01, 01:54:33",48.6,11.6
"2023-01-01, 01:54:36",46.4,8.6
"2023-01-01, 01:54:39",25.4,17.7
"2023-01-01, 01:54:42",10.8,17.9
"2023-01-01, 01:54:45",33.7,11.9
"2023-01-01, 01:54:48",43.6,14.5
"2023-01-01, 01:54:51",45.3,6.5
"2023-01-01, 01:54:54",33.2,15.3
"2023-01-01, 01:54:57",38.2,14.8
"2023-01-01, 01:55:00",10.1,11.2
"2023-01-01, 01:55:03",24,13.9
"2023-01-01, 01:55:06",36.2,12.2
"2023-01-01, 01:55:09",13.2,16.5
"2023-01-01, 01:55:12",25,7.7
"2023-01-01, 01:55:15",34.6,12.5
"2023-01-01, 01:55:18",15.2,13.7
"2023-01-01, 01:55:21",48.1,18.3
"2023-01-01, 01:55:24",12.2,17.6
"2023-01-01, 01:55:27",42.4,13.6
"2023-01-01, 01:55:30",16.3,18.2
"2023-01-01, 01:55:33",28.5,8.4
"2023-01-01, 01:55:36",44.3,14.3
"2023-01-01, 01:55:39",21.2,14.5
"2023-01-01, 01:55:42",49.3,8.1
"2023-01-01, 01:55:45",42.9,16.7
"2023-01-01, 01:55:48",35.7,5
"2023-01-01, 01:55:51",36.5,10
"2023-01-01, 01:55:54",44.1,14.2
"2023-01-01, 01:55:57",31,18.5
"2023-01-01, 01:56:00",11.4,9.5
"2023-01-01, 01:56:03",34.1,12.7
"2023-01-01, 01:56:06",10.4,9.7
"2023-01-01, 01:56:09",45.3,10.8
"2023-01-01, 01:56:12",30.7,9.7
"2023-01-01, 01:56:15",11.5,10.2
"2023-01-01, 01:56:18",12.6,11.8
"2023-01-01, 01:56:21",25.3,10.2
"2023-01-01, 01:56:24",14.1,18.4
"2023-01-01, 01:56:27",47.7,16.7
"2023-01-01, 01:56:30",11.5,5.9
"2023-01-01, 01:56:33",20,7.9
"2023-01-01, 01:56:36",40.1,11.4
"2023-01-01, 01:56:39",39.9,13.5
"2023-01-01, 01:56:42",13.7,17.9
"2023-01-01, 01:56:45",29.2,12.4
"2023-01-01, 01:56:48",38.1,11.7
"2023-01-01, 01:56:51",19.3,10
"2023-01-01, 01:56:54",28,16.7
"2023-01-01, 01:56:57",43.7,8.3
"2023-01-01, 01:57:00",22.9,19.4
"2023-01-01, 01:57:03",18.5,11.8
"2023-01-01, 01:57:06",19.5,11.2
"2023-01-01, 01:57:09",39.1,18
"2023-01-01, 01:57:12",25,7.6
"2023-01-01, 01:57:15",42.2,11.8
"2023-01-01, 01:57:18",27.1,18.4
"2023-01-01, 01:57:21",37,5.3
"2023-01-01, 01:57:24",44.8,18.1
"2023-01-01, 01:57:27",23.3,13.5
"2023-01-01, 01:57:30",46.5,18.6
"2023-01-01, 01:57:33",44.2,16.9
"2023-01-01, 01:57:36",14.8,17.7
"2023-01-01, 01:57:39",49.2,9
"2023-01-01, 01:57:42",26.9,15.2
"2023-01-01, 01:57:45",29.4,9
"2023-01-01, 01:57:48",27.4,17.7
"2023-01-01, 01:57:51",10.7,6.9
"2023-01-01, 01:57:54",23.4,11.1
"2023-01-01, 01:57:57",47.9,13.7
"2023-01-01, 01:58:00",44.5,12.2
"2023-01-01, 01:58:03",41.6,16.7
"2023-01-01, 01:58:06",38.6,15
"2023-01-01, 01:58:09",41.9,16.4
"2023-01-01, 01:58:12",40.6,10.3
"2023-01-01, 01:58:15",45.5,7.9
"2023-01-01, 01:58:18",24,17.2
"2023-01-01, 01:58:21",45.2,19.9
"2023-01-01, 01:58:24",46.3,13.1
"2023-01-01, 01:58:27",30.2,18.5
"2023-01-01, 01:58:30",40.7,18.1
"2023-01-01, 01:58:33",40.2,14.4
"2023-01-01, 01:58:36",45.3,10.4
"2023-01-01, 01:58:39",17.7,15.5
"2023-01-01, 01:58:42",37.7,6.4
"2023-01-01, 01:58:45",34.7,17.3
"2023-01-01, 01:58:48",23.5,11.2
"2023-01-01, 01:58:51",38.2,16.1
"2023-01-01, 01:58:54",42.3,11.1
"2023-01-01, 01:58:57",21.9,7.8
"2023-01-01, 01:59:00",27.2,19.1
"2023-01-01, 01:59:03",49.4,6.9
"2023-01-01, 01:59:06",49.2,17.1
"2023-01-01, 01:59:09",41,9.4
"2023-01-01, 01:59:12",35.6,16.2
"2023-01-01, 01:59:15",45.8,9.9
"2023-01-01, 01:59:18",46.7,8.6
"2023-01-01, 01:59:21",11.7,11.6
"2023-01-01, 01:59:24",14.1,14
"2023-01-01, 01:59:27",31.2,5
"2023-01-01, 01:59:30",35.7,15.2
"2023-01-01, 01:59:33",47.2,15.5
"2023-01-01, 01:59:36",14.1,9.6
"2023-01-01, 01:59:39",11.4,15.6
"2023-01-01, 01:59:42",43.5,14.5
"2023-01-01, 01:59:45",22.1,19.7
"2023-01-01, 01:59:48",19.6,16
"2023-01-01, 01:59:51",31.9,11.1
"2023-01-01, 01:59:54",18.8,15.6
"2023-01-01, 01:59:57",41.1,8.9
"2023-01-01, 02:00:00",42.8,18.7
"2023-01-01, 02:00:03",40.2,12.3
"2023-01-01, 02:00:06",27.7,12.4
"2023-01-01, 02:00:09",49.1,9.6
"2023-01-01, 02:00:12",25.2,11
"2023-01-01, 02:00:15",13.6,9.8
"2023-01-01, 02:00:18",33.3,14.4
"2023-01-01, 02:00:21",22,11.9
"2023-01-01, 02:00:24",23.4,12.7
"2023-01-01, 02:00:27",41.3,19.1
"2023-01-01, 02:00:30",16,18.3
"2023-01-01, 02:00:33",30.5,13.2
"2023-01-01, 02:00:36",29.7,18.1
"2023-01-01, 02:00:39",13.4,6.4
"2023-01-01, 02:00:42",32.9,18.3
"2023-01-01, 02:00:45",17.4,19
"2023-01-01, 02:00:48",44.3,18
"2023-01-01, 02:00:51",14.1,13.9
"2023-01-01, 02:00:54",43.8,16.5
"2023-01-01, 02:00:57",30.9,6.5
"2023-01-01, 02:01:00",21.2,18.1
"2023-01-01, 02:01:03",24.8,8.9
"2023-01-01, 02:01:06",21.9,13.6
"2023-01-01, 02:01:09",47.5,8.4
"2023-01-01, 02:01:12",11.2,18.3
"2023-01-01, 02:01:15",39.7,11.7
"2023-01-01, 02:01:18",16.7,16.2
"2023-01-01, 02:01:21",22.4,12.8
"2023-01-01, 02:01:24",40.5,17.2
"2023-01-01, 02:01:27",47.9,18.2
"2023-01-01, 02:01:30",18.2,18.7
"2023-01-01, 02:01:33",39.8,7.3
"2023-01-01, 02:01:36",16,15.4
"2023-01-01, 02:01:39",28.7,10.2
"2023-01-01, 02:01:42",22.5,7.2
"2023-01-01, 02:01:45",26.1,7.8
"2023-01-01, 02:01:48",27.3,14.9
"2023-01-01, 02:01:51",19.8,17.7
"2023-01-01, 02:01:54",29.1,15.1
"2023-01-01, 02:01:57",48,9.6
"2023-01-01, 02:02:00",42.6,19.4
"2023-01-01, 02:02:03",38.4,8
"2023-01-01, 02:02:06",17.5,14.6
"2023-01-01, 02:02:09",32.3,5.3
"2023-01-01, 02:02:12",37.1,13.9
"2023-01-01, 02:02:15",11.7,17.8
"2023-01-01, 02:02:18",44.4,15.7
"2023-01-01, 02:02:21",10.9,12
"2023-01-01, 02:02:24",27.1,13.2
"2023-01-01, 02:02:27",47.9,14.2
"2023-01-01, 02:02:30",42.1,14.3
"2023-01-01, 02:02:33",21.2,19.5
"2023-01-01, 02:02:36",33.5,18.4
"2023-01-01, 02:02:39",40.2,10.8
"2023-01-01, 02:02:42",32.2,18.5
"2023-01-01, 02:02:45",28.6,10.9
"2023-01-01, 02:02:48",25,9.1
"2023-01-01, 02:02:51",19.9,16.6
"2023-01-01, 02:02:54",41.6,15.2
"2023-01-01, 02:02:57",48.9,18.6
"2023-01-01, 02:03:00",19.1,6.8
"2023-01-01, 02:03:03",26,18.2
"2023-01-01, 02:03:06",35.3,11
"2023-01-01, 02:03:09",24.3,17
"2023-01-01, 02:03:12",29.5,14.4
"2023-01-01, 02:03:15",30.7,8.6
"2023-01-01, 02:03:18",26.5,16.7
"2023-01-01, 02:03:21",22.7,16.7
"2023-01-01, 02:03:24",48,15.2
"2023-01-01, 02:03:27",34.7,13.4
"2023-01-01, 02:03:30",12.8,15.7
"2023-01-01, 02:03:33",40.1,13.4
"2023-01-01, 02:03:36",48.7,5.1
